ADM1_CODE;ADM1_NAME;ADM0_CODE;ADM0_NAME
61190;Pointe Larue;220;Seychelles
61191;Poivre;220;Seychelles
61192;Port Glaud;220;Seychelles
61193;Praslin;220;Seychelles
61194;Providence;220;Seychelles
61195;Remire;220;Seychelles
61196;Roche Caiman;220;Seychelles
61199;Silhouette;220;Seychelles
61200;St Louis;220;Seychelles
61201;St. Francois;220;Seychelles
61202;St. Joseph Atoll;220;Seychelles
61203;St. Pierre;220;Seychelles
61204;Ste Anne;220;Seychelles
61205;Takamaka;220;Seychelles
61206;Therese;220;Seychelles
61207;Coetivy;220;Seychelles
61285;Grenadines;211;Saint Vincent and the Grenadines
61286;Charlotte;211;Saint Vincent and the Grenadines
61287;Saint Andrew;211;Saint Vincent and the Grenadines
61288;Saint David;211;Saint Vincent and the Grenadines
61289;Saint George;211;Saint Vincent and the Grenadines
61290;Saint Patrick;211;Saint Vincent and the Grenadines
61297;Fort-de-France;158;Martinique
61298;La Trinite;158;Martinique
61299;Le Marin;158;Martinique
61300;Saint-Pierre;158;Martinique
61305;Andreas;120;Isle of Man (U.K.)
61306;Arbory;120;Isle of Man (U.K.)
61307;Ballaugh;120;Isle of Man (U.K.)
61308;Braddan;120;Isle of Man (U.K.)
61309;Bride;120;Isle of Man (U.K.)
61310;Castletown;120;Isle of Man (U.K.)
61311;Douglas;120;Isle of Man (U.K.)
61312;German;120;Isle of Man (U.K.)
61313;Jurby;120;Isle of Man (U.K.)
61314;Laxey;120;Isle of Man (U.K.)
61315;Lezayre;120;Isle of Man (U.K.)
61316;Lonan;120;Isle of Man (U.K.)
61317;Malew;120;Isle of Man (U.K.)
61318;Marown;120;Isle of Man (U.K.)
61319;Maughold;120;Isle of Man (U.K.)
61320;Michael;120;Isle of Man (U.K.)
61321;Onchan;120;Isle of Man (U.K.)
61322;Patrick;120;Isle of Man (U.K.)
61323;Peel;120;Isle of Man (U.K.)
61324;Port Erin;120;Isle of Man (U.K.)
61325;Port St.Mary;120;Isle of Man (U.K.)
61326;Ramsey;120;Isle of Man (U.K.)
61327;Rushen;120;Isle of Man (U.K.)
61328;Santan;120;Isle of Man (U.K.)
61362;Rajshahi;23;Bangladesh
61363;Rangpur;23;Bangladesh
61510;Alexandria;40765;Arab Republic of Egypt
61511;Assiut;40765;Arab Republic of Egypt
61512;Aswan;40765;Arab Republic of Egypt
61513;Behera;40765;Arab Republic of Egypt
61514;Beni Suef;40765;Arab Republic of Egypt
61515;Cairo;40765;Arab Republic of Egypt
61516;Dakahlia;40765;Arab Republic of Egypt
61517;Damietta;40765;Arab Republic of Egypt
61518;Fayoum;40765;Arab Republic of Egypt
61519;Gharbia;40765;Arab Republic of Egypt
61520;Giza;40765;Arab Republic of Egypt
61521;Ismailia;40765;Arab Republic of Egypt
61522;Kafr El-Shikh;40765;Arab Republic of Egypt
61523;Kalyoubia;40765;Arab Republic of Egypt
61524;Luxor;40765;Arab Republic of Egypt
61525;Matrouh;40765;Arab Republic of Egypt
61526;Menia;40765;Arab Republic of Egypt
61527;Menoufia;40765;Arab Republic of Egypt
61528;New Valley;40765;Arab Republic of Egypt
61529;North Sinai;40765;Arab Republic of Egypt
61530;Port Said;40765;Arab Republic of Egypt
61531;Qena;40765;Arab Republic of Egypt
61532;Red Sea;40765;Arab Republic of Egypt
61533;Shrkia;40765;Arab Republic of Egypt
61534;South Sinai;40765;Arab Republic of Egypt
61535;Suez;40765;Arab Republic of Egypt
61536;Suhag;40765;Arab Republic of Egypt
64821;Guatemala;103;Guatemala
64822;El Progreso;103;Guatemala
64823;Sacatep├®quez;103;Guatemala
64824;Chimaltenango;103;Guatemala
64825;Escuintla;103;Guatemala
64826;Santa Rosa;103;Guatemala
64827;Solol├í;103;Guatemala
64828;Totonicap├ín;103;Guatemala
64829;Quetzaltenango;103;Guatemala
64830;Suchitep├®quez;103;Guatemala
64831;Retalhuleu;103;Guatemala
64832;San Marcos;103;Guatemala
64833;Huehuetenango;103;Guatemala
64834;Quich├®;103;Guatemala
64835;Baja Verapaz;103;Guatemala
64836;Alta Verapaz;103;Guatemala
64837;Pet├®n;103;Guatemala
64838;Izabal;103;Guatemala
64839;Zacapa;103;Guatemala
64840;Chiquimula;103;Guatemala
64841;Jalapa;103;Guatemala
64842;Jutiapa;103;Guatemala
65246;Lago niassa;170;Mozambique
65268;Area under National Administration;152;Malawi
65289;Area under National Administration 2;44;Cambodia
65290;Area under National Administration 1;44;Cambodia
65698;Abia;182;Nigeria
65699;Bauchi;182;Nigeria
65700;Bayelsa;182;Nigeria
65701;Ebonyi;182;Nigeria
65702;Ekiti;182;Nigeria
65703;Enugu;182;Nigeria
65704;Gombe;182;Nigeria
65705;Nassarawa;182;Nigeria
65706;Ondo;182;Nigeria
65707;Plateau;182;Nigeria
65708;Rivers;182;Nigeria
65709;Sokoto;182;Nigeria
65710;Zamfara;182;Nigeria
67152;Vargas;263;R. B. de Venezuela
67153;Distrito Capital;263;R. B. de Venezuela
67154;Bangui;49;Central African Republic
67156;Autonomous region in Muslim Mindanao (ARMM);196;Philippines
67159;Region IX (Zamboanga Peninsula);196;Philippines
67160;Region X (Northern Mindanao);196;Philippines
67161;Region XI (Davao Region);196;Philippines
67162;Region XII (Soccsksargen);196;Philippines
67165;Region III (Central Luzon);196;Philippines
67166;Region IV-A (Calabarzon);196;Philippines
67167;Region IV (Southern Tagalog);196;Philippines
68742;Grand Cayman;48;Cayman Islands (U.K.)
68743;Cayman Brac;48;Cayman Islands (U.K.)
68744;Little Cayman;48;Cayman Islands (U.K.)
68766;Administrative unit not available;91;West Bank and Gaza
68772;Ascension;207;Saint Helena, Ascension and Tristan da Cunha (U.K.)
68773;Saint Helena;207;Saint Helena, Ascension and Tristan da Cunha (U.K.)
68774;Tristan Da Cunha;207;Saint Helena, Ascension and Tristan da Cunha (U.K.)
68783;Kassala;6;Sudan
68784;Northern Kordofan;6;Sudan
68805;Gadaref;6;Sudan
69549;Matabeleland North;271;Zimbabwe
69550;Mashonaland East;271;Zimbabwe
70072;Arunachal Pradesh;115;India
70073;Bihar;115;India
70074;Chandigarh;115;India
70075;Chhattisgarh;115;India
70076;Dadra and Nagar Haveli;115;India
70077;Daman and Diu;115;India
70078;Jharkhand;115;India
70079;Madhya Pradesh;115;India
70080;Puducherry;115;India
70081;Uttar Pradesh;115;India
70082;Uttarakhand;115;India
72911;Grande Anse;108;Haiti
72912;Nippes;108;Haiti
73609;Bangka Belitung;116;Indonesia
73610;Banten;116;Indonesia
73611;Gorontalo;116;Indonesia
73612;Papua Barat;116;Indonesia
73613;Jawa Barat;116;Indonesia
73614;Kepulauan-riau;116;Indonesia
73615;Maluku;116;Indonesia
73616;Maluku Utara;116;Indonesia
73617;Papua;116;Indonesia
73618;Riau;116;Indonesia
73619;Sulawesi Barat;116;Indonesia
73620;Sulawesi Selatan;116;Indonesia
73621;Sulawesi Utara;116;Indonesia
73622;Sumatera Selatan;116;Indonesia
73933;Can Tho city;264;Vietnam
73934;Dak Lak;264;Vietnam
73935;Dak Nong;264;Vietnam
73936;Dien Bien;264;Vietnam
73937;Hau Giang;264;Vietnam
73938;Lai Chau;264;Vietnam
73939;Lao Cai;264;Vietnam
74346;Vientiane;139;Lao People's Democratic Republic
74347;Xiangkhouang;139;Lao People's Democratic Republic
75101;Administrative unit not available;75001;Bonaire (Neth.)
75102;Administrative unit not available;75002;Cura├ºao (Neth.)
75103;Administrative unit not available;75003;Saba (Neth.)
75104;Administrative unit not available;75004;Sint Eustatius (Neth.)
75105;Administrative unit not available;75005;Sint Maarten (Neth.)
75106;Administrative unit not available;75006;Saint-Barth├®lemy (Fr.)
75107;Administrative unit not available;75007;Saint-Martin (Fr.)
75108;Kosovski;75008;Kosovo
75109;Kosovsko-mitrovatski;75008;Kosovo
75110;Kosovsko-pomoravski;75008;Kosovo
75111;Pecki;75008;Kosovo
75112;Prizremski;75008;Kosovo
75401;Girne (Kyrenia);64;Cyprus
75403;Famagusta;64;Cyprus
75404;Larnaca;64;Cyprus
75405;Limassol;64;Cyprus
75406;Nicosia;64;Cyprus
75407;Paphos;64;Cyprus
75408;Sovereign Base Areas of Akrotiri and Dhekelia (U.K.);64;Cyprus
75500;Carriacou and Petite Martinique;99;Grenada
77310;Eastern Cape;227;South Africa
77311;KwaZulu-Natal;227;South Africa
77312;Limpopo;227;South Africa
77313;Mpumalanga;227;South Africa
77314;North West;227;South Africa
77315;Northern Cape;227;South Africa
91501;Los Lagos;51;Chile
91502;Tarapaca;51;Chile
91503;Arica y Painacota;51;Chile
91504;Los Rios;51;Chile
93668;Bocas del Toro;191;Panama
93669;Chiriqu├¡;191;Panama
93670;Dari├®n;191;Panama
93671;Ember├í;191;Panama
93672;Ng├Âbe Bugl├®;191;Panama
93673;Veraguas;191;Panama
99878;Daykundi;1;Afghanistan
99879;Panjsher;1;Afghanistan
99880;Parwan;1;Afghanistan
99881;Uruzgan;1;Afghanistan
112869;Kanifing Municipal Council;90;The Gambia
115002;Geita;257;Tanzania
115003;Iringa;257;Tanzania
115004;Kagera;257;Tanzania
115005;Katavi;257;Tanzania
115006;Mwanza;257;Tanzania
115007;Njombe;257;Tanzania
115008;Rukwa;257;Tanzania
115009;Shinyanga;257;Tanzania
115010;Simiyu;257;Tanzania
144969;Amanat Al Asimah;269;Republic of Yemen
144970;Hadramaut;269;Republic of Yemen
144971;Raymah;269;Republic of Yemen
144972;Sana'a;269;Republic of Yemen
144973;Aden;269;Republic of Yemen
147293;Bishkek;138;Kyrgyz Republic
147294;Chuy;138;Kyrgyz Republic
147297;Absheron;19;Azerbaijan
147298;Aran;19;Azerbaijan
147299;Daghlig Shirvan;19;Azerbaijan
147300;Ganja-Gazakh;19;Azerbaijan
147301;Guba-Khachmaz;19;Azerbaijan
147302;Kalbajar-Lachin;19;Azerbaijan
147303;Lankaran;19;Azerbaijan
147304;Nakhchivan;19;Azerbaijan
147305;Shaki-Zaqatala;19;Azerbaijan
147306;Yukhari Garabakh;19;Azerbaijan
147307;Administrative unit not available;19;Azerbaijan
147322;Balkan;250;Turkmenistan
147323;Ahal;250;Turkmenistan
147326;Chaouia - Ouardigha;169;Morocco
147327;Doukkala - Abda;169;Morocco
147328;F├¿s - Boulemane;169;Morocco
147329;Gharb - Chrarda - B├®ni Hssen;169;Morocco
147330;Grand Casablanca;169;Morocco
147331;Guelmim - Es-Semara;169;Morocco
147332;La├óyoune - Boujdour - Sakia El Hamra;169;Morocco
147333;Marrakech - Tensift - Al Haouz;169;Morocco
147334;Rabat - Sal├® - Zemmour - Zaer;169;Morocco
147335;Souss - Massa - Dra├ó;169;Morocco
147336;Tadla - Azilal;169;Morocco
147337;Tanger - T├®touan;169;Morocco
147338;Taza - Al Hoceima - Taounate;169;Morocco
149626;Ajman;255;United Arab Emirates
149627;Fujairah;255;United Arab Emirates
149630;Valparaiso;51;Chile
149727;Administrative unit not available;78;Estonia
190430;Bas Sassandra;66;C├┤te d'Ivoire
190431;Pool;59;Congo
190432;Brazzaville;59;Congo
190433;Kouilou;59;Congo
190434;Point-Noire;59;Congo
